timestamp,Robin_lodging_Dorthy,Robin_education_Zenia,Robin_office_Dina,Robin_education_Derick,Robin_education_Della,Robin_office_Sammie,Robin_office_Gayle,Robin_lodging_Phillip,Robin_lodging_Elmer
2016-02-12 11:00:00,33.2,181.75,49.5,701.0,0.7492,123.25,89.25,73.1,112.4
2016-02-12 12:00:00,35.1,187.5,54.5,716.0,0.7492,125.5,92.75,72.3,117.6
2016-02-12 13:00:00,39.5,188.75,55.5,714.0,0.7492,118.0,96.75,80.2,125.9
2016-02-12 14:00:00,34.1,184.75,56.0,697.0,0.7492,128.5,93.75,74.5,120.4
2016-02-12 15:00:00,33.2,185.75,56.5,698.5,0.7492,122.0,104.0,67.9,118.8
2016-02-12 16:00:00,26.8,191.25,58.0,689.5,0.7492,118.75,107.0,70.3,136.5
2016-02-12 17:00:00,30.4,185.25,53.5,659.0,0.7492,116.5,100.75,69.5,147.3
2016-02-12 18:00:00,40.3,182.25,42.5,619.5,0.7492,100.25,91.0,68.2,169.5
2016-02-12 19:00:00,49.0,155.0,41.5,588.5,0.7492,87.5,82.0,70.5,168.6
2016-02-12 20:00:00,44.5,141.25,38.0,578.0,0.7492,72.75,75.0,72.8,152.2
2016-02-12 21:00:00,40.2,121.25,35.5,572.0,0.7492,63.75,71.75,71.3,136.2
2016-02-12 22:00:00,38.0,121.0,30.5,548.0,0.7492,67.5,67.25,70.0,123.5
2016-02-12 23:00:00,38.0,113.0,28.5,534.5,0.7492,62.25,47.25,62.2,116.5
2016-02-13 00:00:00,31.2,110.25,28.0,508.0,0.7492,48.25,40.0,66.4,105.4
2016-02-13 01:00:00,27.2,111.5,28.5,517.0,0.7492,70.0,39.5,58.2,100.2
2016-02-13 02:00:00,21.6,112.0,27.5,513.0,0.7492,59.5,40.0,55.0,90.1
2016-02-13 03:00:00,19.2,113.5,27.5,513.0,0.7492,58.5,43.5,56.3,84.1
2016-02-13 04:00:00,17.0,112.75,29.0,521.0,0.7492,65.75,43.5,52.3,79.9
2016-02-13 05:00:00,16.8,113.0,28.0,519.0,0.7492,64.75,43.0,50.1,74.6
2016-02-13 06:00:00,16.6,109.75,27.5,521.0,0.7492,62.0,43.0,47.7,70.2
2016-02-13 07:00:00,18.6,129.5,27.0,526.0,0.7492,62.25,43.75,49.5,72.1
2016-02-13 08:00:00,22.4,126.0,28.5,527.5,0.7492,54.0,45.5,49.3,75.5
2016-02-13 09:00:00,30.6,123.75,29.5,528.0,0.7492,61.5,47.75,50.3,82.3
2016-02-13 10:00:00,33.1,126.25,29.0,543.0,0.7492,77.0,50.0,55.2,92.6
2016-02-13 11:00:00,37.2,126.25,31.0,551.5,0.7492,77.75,58.5,62.2,105.2
2016-02-13 12:00:00,43.7,125.75,30.5,553.5,0.7492,71.75,63.0,61.8,114.3
2016-02-13 13:00:00,48.1,132.5,31.5,550.5,0.7492,82.5,64.5,66.2,118.7
2016-02-13 14:00:00,45.4,131.5,31.5,561.0,0.7492,78.5,68.0,71.0,115.8
2016-02-13 15:00:00,40.6,130.0,31.5,562.0,0.7492,91.25,74.25,62.4,116.3
2016-02-13 16:00:00,38.4,132.0,32.0,567.5,0.7492,90.25,76.5,68.4,113.1
2016-02-13 17:00:00,36.1,126.25,30.5,571.5,0.7492,86.25,69.75,69.9,124.0
2016-02-13 18:00:00,41.6,127.75,29.0,558.5,0.7492,92.25,47.25,67.4,150.3
2016-02-13 19:00:00,51.5,115.25,29.0,541.5,0.7492,75.75,44.25,75.1,151.9
2016-02-13 20:00:00,53.2,114.5,29.0,522.0,0.7492,79.5,41.0,70.3,146.1
2016-02-13 21:00:00,43.1,113.25,28.5,522.5,0.7492,73.5,40.25,71.0,133.5
2016-02-13 22:00:00,42.0,110.0,27.0,514.0,0.7492,65.5,40.25,71.2,123.5
2016-02-13 23:00:00,35.6,109.5,28.5,498.5,0.7492,67.25,41.5,68.7,119.2
2016-02-14 00:00:00,31.6,110.5,28.0,504.5,0.7492,51.0,40.0,63.4,115.1
2016-02-14 01:00:00,29.1,108.0,27.0,493.5,0.7492,77.5,39.75,60.5,103.8
2016-02-14 02:00:00,22.4,110.5,27.0,496.0,0.7492,58.75,40.25,52.6,90.3
2016-02-14 03:00:00,19.0,108.5,27.0,493.5,0.7492,55.5,42.25,51.4,81.3
2016-02-14 04:00:00,18.4,110.5,27.5,497.0,0.7492,56.25,42.0,50.1,76.0
2016-02-14 05:00:00,17.3,110.0,27.5,503.5,0.7492,61.0,37.0,47.9,72.4
2016-02-14 06:00:00,17.3,106.75,27.5,505.5,0.7492,56.0,37.5,46.6,68.7
2016-02-14 07:00:00,17.1,126.0,27.0,513.5,0.7492,62.75,38.5,47.9,69.0
2016-02-14 08:00:00,22.8,121.75,28.0,523.0,0.7492,58.0,37.5,49.2,75.3
2016-02-14 09:00:00,27.9,121.75,27.5,516.0,0.7492,51.25,36.75,50.0,84.7
2016-02-14 10:00:00,33.5,121.0,28.0,504.0,0.7492,63.0,37.25,52.7,97.4
2016-02-14 11:00:00,34.2,118.5,28.0,534.5,0.7492,62.25,38.5,58.1,111.2
2016-02-14 12:00:00,37.0,122.25,28.0,536.5,0.7492,68.5,39.5,58.6,121.1
2016-02-14 13:00:00,40.7,125.5,29.0,537.0,0.7492,71.75,46.0,61.5,127.6
2016-02-14 14:00:00,32.8,120.75,29.0,541.5,0.7492,68.25,50.75,70.8,126.6
2016-02-14 15:00:00,36.2,122.75,29.5,550.0,0.7492,75.5,55.0,65.2,122.7
2016-02-14 16:00:00,33.6,129.0,30.0,552.0,0.7492,74.0,58.25,67.0,124.3
2016-02-14 17:00:00,39.4,125.0,30.0,558.5,0.7492,68.25,60.0,69.1,138.1
2016-02-14 18:00:00,46.7,129.0,29.5,559.5,0.7492,82.0,44.0,67.3,158.3
2016-02-14 19:00:00,53.9,111.5,29.5,558.0,0.7492,73.75,42.0,72.2,166.3
2016-02-14 20:00:00,48.7,115.0,29.5,555.5,0.7492,77.75,44.0,70.8,146.7
2016-02-14 21:00:00,46.9,112.25,28.5,538.5,0.7492,73.5,41.75,68.3,139.3
2016-02-14 22:00:00,40.7,110.75,28.0,523.5,0.7492,75.25,39.0,73.4,135.1
2016-02-14 23:00:00,37.3,112.5,28.5,493.0,0.7492,73.5,39.0,66.2,129.0
2016-02-15 00:00:00,34.3,110.5,29.5,480.0,0.7492,54.75,37.25,59.6,115.0
2016-02-15 01:00:00,25.2,109.0,26.0,489.5,0.7492,81.25,38.75,57.4,98.4
2016-02-15 02:00:00,20.2,110.75,26.0,475.5,0.7492,64.0,38.75,53.3,84.5
2016-02-15 03:00:00,17.9,111.5,27.0,493.5,0.7492,60.0,40.0,48.9,73.5
2016-02-15 04:00:00,16.3,116.75,27.0,498.5,0.7492,65.5,39.5,46.7,70.5
2016-02-15 05:00:00,15.6,112.0,27.5,508.5,0.7492,64.25,40.25,41.2,66.8
2016-02-15 06:00:00,16.1,118.25,27.0,507.5,0.7492,81.5,41.75,39.2,74.7
2016-02-15 07:00:00,19.2,145.75,28.5,536.0,0.7492,103.25,43.75,40.3,106.7
2016-02-15 08:00:00,23.7,144.75,30.0,544.0,0.7492,109.25,42.25,45.0,128.1
2016-02-15 09:00:00,32.8,175.0,32.5,623.0,0.7492,115.0,47.0,51.8,128.4
2016-02-15 10:00:00,35.7,182.25,38.5,671.5,0.7492,117.75,70.25,57.7,114.5
2016-02-15 11:00:00,30.4,176.75,43.5,690.5,0.7492,125.75,84.75,56.1,105.7
2016-02-15 12:00:00,34.9,179.5,48.0,706.5,0.7492,123.5,92.0,59.8,107.0
2016-02-15 13:00:00,43.2,180.5,49.0,701.0,0.7492,119.75,94.0,64.9,114.0
2016-02-15 14:00:00,37.1,179.0,47.0,680.5,0.7492,121.5,91.25,71.3,117.3
2016-02-15 15:00:00,27.2,187.75,48.5,680.5,0.7492,122.5,94.0,72.7,112.8
2016-02-15 16:00:00,20.4,187.75,49.0,667.5,0.7492,115.5,98.75,69.0,134.0
2016-02-15 17:00:00,30.0,184.25,46.0,637.5,0.7492,119.25,103.75,66.3,156.8
2016-02-15 18:00:00,43.6,175.5,42.5,592.0,0.7492,114.0,87.5,66.8,176.2
2016-02-15 19:00:00,48.9,162.5,40.5,567.0,0.7492,100.75,74.5,68.7,182.1
2016-02-15 20:00:00,46.0,152.0,39.5,543.5,0.7492,90.25,72.0,71.5,158.5
2016-02-15 21:00:00,41.7,130.25,37.5,569.5,0.7492,80.0,64.0,69.3,145.3
2016-02-15 22:00:00,41.0,119.75,34.0,527.0,0.7492,82.0,64.0,68.6,132.6
2016-02-15 23:00:00,42.4,116.25,31.5,505.5,0.7492,73.5,41.25,56.6,133.8
2016-02-16 00:00:00,34.5,116.25,32.0,450.5,0.7492,51.75,49.75,54.8,114.5
2016-02-16 01:00:00,26.8,112.75,28.5,480.0,0.7492,80.25,35.25,46.7,98.0
2016-02-16 02:00:00,20.2,113.5,28.0,471.5,0.7492,63.75,37.25,45.3,82.7
2016-02-16 03:00:00,18.0,113.25,27.0,470.0,0.7492,63.5,37.75,42.4,76.1
2016-02-16 04:00:00,16.5,115.75,28.5,482.0,0.7492,77.0,38.0,39.5,73.0
2016-02-16 05:00:00,15.6,110.75,28.0,482.0,0.7492,76.5,36.75,38.3,69.3
2016-02-16 06:00:00,17.1,123.25,29.0,487.0,0.7492,84.0,38.0,38.9,85.1
2016-02-16 07:00:00,19.0,146.0,29.0,510.0,0.7492,102.0,40.5,39.2,107.8
2016-02-16 08:00:00,25.9,144.0,30.0,544.5,0.7492,101.5,40.0,42.9,134.1
2016-02-16 09:00:00,33.4,167.0,34.0,588.5,0.7492,105.5,46.0,50.1,128.2
2016-02-16 10:00:00,31.3,177.75,44.5,673.0,0.7492,118.5,60.5,64.2,119.8
2016-02-16 11:00:00,32.5,181.75,49.0,681.0,0.7492,113.75,79.75,56.9,113.5
2016-02-16 12:00:00,37.3,192.0,49.0,676.0,0.7492,116.75,90.75,59.0,115.2
2016-02-16 13:00:00,40.1,188.25,51.5,680.5,0.7492,112.0,93.5,63.4,118.8
2016-02-16 14:00:00,29.7,193.5,51.0,688.5,0.7492,121.75,90.0,59.6,113.8
2016-02-16 15:00:00,27.6,191.25,50.0,674.5,0.7492,122.25,93.25,57.5,106.4
2016-02-16 16:00:00,31.5,188.75,51.0,650.5,0.7492,116.75,100.25,62.2,120.1
2016-02-16 17:00:00,35.4,190.5,47.5,634.0,0.7492,107.0,101.25,60.5,148.8
2016-02-16 18:00:00,41.0,180.75,45.0,600.0,0.7492,105.0,87.0,63.0,172.3
2016-02-16 19:00:00,46.4,161.0,44.0,569.0,0.7492,99.75,73.75,64.6,173.1
2016-02-16 20:00:00,43.5,146.5,42.0,556.0,0.7492,85.0,69.75,68.7,150.9
2016-02-16 21:00:00,47.4,129.75,37.5,555.5,0.7492,68.5,69.5,66.2,143.9
2016-02-16 22:00:00,45.2,122.5,35.5,517.0,0.7492,67.0,68.0,67.6,136.1
2016-02-16 23:00:00,38.2,119.0,36.0,506.0,0.7492,71.5,65.25,61.4,130.5
2016-02-17 00:00:00,32.4,116.0,31.0,472.5,0.7492,49.75,52.5,59.6,112.2
2016-02-17 01:00:00,25.1,112.0,34.0,460.5,0.7492,76.25,65.75,55.0,99.2
2016-02-17 02:00:00,20.4,111.25,33.5,471.0,0.7492,61.5,66.25,51.2,86.2
2016-02-17 03:00:00,18.3,112.5,32.5,467.0,0.7492,58.25,62.0,52.2,77.3
2016-02-17 04:00:00,17.3,111.5,33.0,470.0,0.7492,62.0,60.25,49.3,73.0
2016-02-17 05:00:00,17.2,114.75,32.5,480.0,0.7492,59.25,59.0,45.5,70.1
2016-02-17 06:00:00,17.3,122.25,33.0,453.5,0.7492,70.25,57.75,45.6,78.4
2016-02-17 07:00:00,20.9,143.0,36.0,495.5,0.7492,78.25,59.5,46.9,111.5
2016-02-17 08:00:00,25.3,142.75,34.5,516.0,0.7492,87.25,63.5,53.1,132.6
2016-02-17 09:00:00,29.0,168.5,38.0,590.5,0.7492,97.25,65.75,58.9,130.8
2016-02-17 10:00:00,27.6,179.75,42.0,643.5,0.7492,105.25,90.75,62.9,121.7
2016-02-17 11:00:00,34.0,180.5,45.0,660.5,0.7492,110.0,104.25,62.6,114.6
2016-02-17 12:00:00,37.6,186.25,50.5,675.0,0.7492,108.75,107.25,68.8,118.9
2016-02-17 13:00:00,37.5,186.75,51.5,676.5,0.7492,118.75,108.75,70.5,121.3
2016-02-17 14:00:00,37.2,182.25,51.5,665.0,0.7492,115.0,101.75,66.5,124.4
2016-02-17 15:00:00,31.9,181.0,52.5,673.0,0.7492,118.0,111.5,66.8,131.0
2016-02-17 16:00:00,32.8,182.5,53.5,657.0,0.7492,123.25,117.5,68.0,144.8
2016-02-17 17:00:00,33.1,179.25,48.5,618.5,0.7492,108.5,110.75,70.0,162.8
2016-02-17 18:00:00,43.4,171.5,42.0,589.5,0.7492,104.0,95.75,69.0,175.7
2016-02-17 19:00:00,46.0,159.5,41.0,535.0,0.7492,96.0,86.5,69.4,168.8
2016-02-17 20:00:00,40.8,140.0,39.0,564.0,0.7492,78.5,78.5,76.0,145.5
2016-02-17 21:00:00,43.3,122.25,36.5,550.0,0.7492,84.75,76.75,76.6,136.3
2016-02-17 22:00:00,42.9,120.5,33.0,521.5,0.7492,77.5,71.5,78.1,130.5
2016-02-17 23:00:00,35.8,117.5,28.0,505.0,0.7492,62.5,42.75,64.4,124.1
2016-02-18 00:00:00,32.6,119.25,27.0,480.5,0.7492,46.0,39.25,59.0,115.5
2016-02-18 01:00:00,27.9,115.0,29.5,452.5,0.7492,74.0,38.25,56.6,97.6
2016-02-18 02:00:00,20.7,114.75,28.0,485.0,0.7492,64.0,36.75,54.8,91.7
2016-02-18 03:00:00,17.9,113.0,27.0,478.5,0.7492,58.75,39.5,50.6,81.1
2016-02-18 04:00:00,16.3,116.0,28.0,478.5,0.7492,59.5,38.75,48.5,75.5
2016-02-18 05:00:00,16.2,113.75,27.5,485.5,0.7492,68.0,37.75,47.0,71.4
2016-02-18 06:00:00,16.0,120.0,27.0,482.5,0.7492,73.75,39.0,42.9,84.2
2016-02-18 07:00:00,18.4,140.5,30.0,494.5,0.7492,91.25,41.75,39.3,109.3
2016-02-18 08:00:00,24.0,146.0,29.5,539.0,0.7492,93.5,42.5,43.3,131.9
2016-02-18 09:00:00,30.0,164.75,34.0,595.0,0.7492,95.75,53.0,52.9,129.6
2016-02-18 10:00:00,32.7,175.0,40.0,649.5,0.7492,105.5,76.25,57.8,121.7
2016-02-18 11:00:00,30.1,182.0,44.5,669.0,0.7492,108.0,91.0,53.3,117.4
2016-02-18 12:00:00,30.0,193.25,49.5,671.5,0.7492,116.0,95.0,54.0,124.0
2016-02-18 13:00:00,43.7,195.0,49.0,665.5,0.7492,120.5,96.25,56.2,119.9
2016-02-18 14:00:00,34.1,193.0,51.0,671.5,0.7492,128.5,92.5,58.0,115.4
2016-02-18 15:00:00,29.4,192.25,53.0,668.0,0.7492,116.0,92.75,59.5,108.3
2016-02-18 16:00:00,26.5,189.0,53.5,665.0,0.7492,115.25,98.0,56.3,126.8
2016-02-18 17:00:00,31.4,184.5,48.0,631.5,0.7492,123.0,104.25,62.4,141.6
2016-02-18 18:00:00,41.9,177.5,44.5,568.5,0.7492,105.0,89.0,62.0,163.6
2016-02-18 19:00:00,50.9,165.75,40.5,568.5,0.7492,103.25,77.0,70.5,163.4
2016-02-18 20:00:00,44.9,167.5,35.5,564.0,0.7492,87.25,72.25,68.4,145.5
2016-02-18 21:00:00,41.3,134.5,32.5,559.0,0.7492,88.75,67.5,68.3,143.0
2016-02-18 22:00:00,39.1,128.25,28.5,500.5,0.7492,83.75,62.5,69.0,131.8
2016-02-18 23:00:00,34.2,123.75,27.0,493.0,0.7492,87.25,41.0,62.2,125.9
2016-02-19 00:00:00,31.5,116.5,27.5,481.0,0.7492,48.0,39.25,62.4,113.2
2016-02-19 01:00:00,27.4,117.25,26.5,472.0,0.7492,83.75,38.5,61.9,99.2
2016-02-19 02:00:00,20.7,118.25,26.5,447.5,0.7492,61.75,35.75,54.4,85.1
2016-02-19 03:00:00,17.1,118.25,27.5,478.0,0.7492,73.0,38.5,50.7,76.5
2016-02-19 04:00:00,15.0,116.25,28.0,479.5,0.7492,66.25,40.25,49.4,72.5
2016-02-19 05:00:00,14.5,117.75,27.5,482.5,0.7492,75.0,38.5,48.8,69.2
2016-02-19 06:00:00,15.3,129.75,28.0,482.5,0.7492,76.75,39.5,48.1,75.9
2016-02-19 07:00:00,18.8,140.5,30.5,502.0,0.7492,96.5,41.0,49.4,107.9
2016-02-19 08:00:00,21.9,144.75,32.0,533.5,0.7492,90.5,43.75,51.9,129.1
2016-02-19 09:00:00,30.0,166.25,35.0,593.5,0.7492,101.75,49.75,58.6,131.4
2016-02-19 10:00:00,30.0,175.75,41.0,632.5,0.7492,113.0,69.0,60.3,120.1
2016-02-19 11:00:00,33.3,186.75,40.5,646.5,0.7492,107.0,85.75,60.6,112.6
2016-02-19 12:00:00,40.4,189.5,41.0,660.5,0.7492,102.0,90.75,60.6,116.7
2016-02-19 13:00:00,37.9,187.5,42.5,655.5,0.7492,109.0,92.75,66.0,124.8
2016-02-19 14:00:00,35.0,181.0,44.5,644.0,0.7492,112.5,94.25,67.0,120.0
2016-02-19 15:00:00,31.8,188.0,48.0,642.5,0.7492,114.75,100.5,70.0,117.7
2016-02-19 16:00:00,30.4,188.5,44.0,632.0,0.7492,119.25,102.5,68.3,135.4
2016-02-19 17:00:00,34.5,178.25,45.0,607.5,0.7492,118.75,105.75,69.6,145.5
2016-02-19 18:00:00,42.2,176.5,41.5,578.5,0.7492,108.75,93.0,68.0,170.6
2016-02-19 19:00:00,50.6,167.75,38.5,525.0,0.7492,101.25,78.75,69.9,166.5
2016-02-19 20:00:00,44.9,138.75,38.0,557.5,0.7492,100.75,69.75,67.6,148.4
2016-02-19 21:00:00,42.6,120.0,32.0,539.0,0.7492,75.75,65.5,66.0,134.1
2016-02-19 22:00:00,36.4,114.5,28.5,515.0,0.7492,70.5,62.75,66.5,123.7
2016-02-19 23:00:00,35.1,110.75,28.0,503.5,0.7492,66.0,42.0,61.0,116.3
2016-02-20 00:00:00,33.2,110.25,28.0,470.0,0.7492,55.5,37.0,61.7,105.6
2016-02-20 01:00:00,26.8,111.0,27.5,476.5,0.7492,77.75,37.25,56.7,100.9
2016-02-20 02:00:00,21.8,116.5,26.5,478.5,0.7492,71.5,35.25,54.3,89.9
2016-02-20 03:00:00,18.5,113.25,26.5,477.5,0.7492,64.5,34.5,52.4,83.8
2016-02-20 04:00:00,17.1,114.5,26.5,486.0,0.7492,62.75,35.75,52.5,79.0
2016-02-20 05:00:00,16.4,111.0,26.0,492.0,0.7492,70.75,36.5,50.6,73.7
2016-02-20 06:00:00,16.2,116.0,26.5,493.5,0.7492,70.25,36.75,50.0,70.2
2016-02-20 07:00:00,17.5,127.5,25.5,491.0,0.7492,69.0,37.25,50.4,71.4
2016-02-20 08:00:00,21.7,122.0,28.5,494.0,0.7492,72.0,39.5,50.3,74.5
2016-02-20 09:00:00,28.1,122.75,30.0,500.0,0.7492,72.25,41.75,52.4,81.2
2016-02-20 10:00:00,33.7,124.75,30.0,503.5,0.7492,76.75,37.0,54.8,91.7
2016-02-20 11:00:00,36.9,121.0,30.5,505.5,0.7492,84.0,40.5,55.6,105.7
2016-02-20 12:00:00,44.2,127.0,32.0,512.0,0.7492,87.75,45.5,58.3,114.6
2016-02-20 13:00:00,45.5,128.0,34.0,490.0,0.7492,88.0,50.25,63.9,119.6
2016-02-20 14:00:00,40.7,127.25,35.0,519.0,0.7492,94.25,53.75,64.4,114.8
2016-02-20 15:00:00,40.6,135.25,34.5,521.5,0.7492,87.25,56.75,61.9,117.2
2016-02-20 16:00:00,37.5,130.0,34.0,525.5,0.7492,90.5,59.25,61.2,112.7
2016-02-20 17:00:00,39.2,129.0,34.5,529.5,0.7492,96.75,59.75,68.3,125.5
2016-02-20 18:00:00,49.0,125.25,32.0,523.0,0.7492,98.75,42.5,69.8,148.7
2016-02-20 19:00:00,51.1,116.5,31.5,519.0,0.7492,97.0,37.5,76.6,152.8
2016-02-20 20:00:00,48.6,115.75,31.0,510.5,0.7492,92.75,35.0,70.7,147.3
2016-02-20 21:00:00,42.8,114.5,30.5,498.5,0.7492,89.75,34.75,65.2,134.3
2016-02-20 22:00:00,41.7,113.0,28.5,453.5,0.7492,84.25,34.0,64.7,124.0
2016-02-20 23:00:00,38.9,112.25,30.0,485.5,0.7492,73.0,34.25,62.2,119.3
2016-02-21 00:00:00,34.0,109.5,25.5,472.0,0.7492,60.5,33.75,64.2,115.7
2016-02-21 01:00:00,29.6,111.75,26.0,461.0,0.7492,92.25,34.0,56.9,103.1
2016-02-21 02:00:00,23.1,110.25,25.5,466.5,0.7492,73.5,35.25,54.2,90.8
2016-02-21 03:00:00,20.5,112.75,25.5,463.0,0.7492,67.25,35.25,52.0,81.2
2016-02-21 04:00:00,18.4,112.5,25.5,468.0,0.7492,70.0,34.75,49.5,76.0
2016-02-21 05:00:00,17.1,111.75,25.0,474.0,0.7492,65.5,34.5,48.4,72.0
2016-02-21 06:00:00,16.8,110.25,25.0,483.5,0.7492,67.0,34.25,47.5,68.7
2016-02-21 07:00:00,19.0,123.25,24.5,483.5,0.7492,65.25,36.5,49.0,68.7
2016-02-21 08:00:00,21.0,118.75,26.5,493.5,0.7492,64.5,37.5,49.2,74.7
2016-02-21 09:00:00,28.5,122.5,26.0,491.5,0.7492,68.0,38.75,50.6,85.6
2016-02-21 10:00:00,35.7,122.75,27.0,501.0,0.7492,68.25,39.25,50.3,99.2
2016-02-21 11:00:00,33.8,128.25,27.0,519.5,0.7492,79.75,49.0,55.4,112.8
2016-02-21 12:00:00,39.9,128.25,26.5,526.5,0.7492,83.0,50.0,59.2,119.9
2016-02-21 13:00:00,52.0,129.25,27.5,509.0,0.7492,86.5,52.5,66.2,126.6
2016-02-21 14:00:00,45.9,129.0,28.5,511.0,0.7492,88.0,56.0,66.1,123.6
2016-02-21 15:00:00,35.5,128.75,29.5,517.0,0.7492,89.75,61.0,66.7,121.6
2016-02-21 16:00:00,40.0,128.25,30.5,522.5,0.7492,92.5,61.75,66.4,124.0
2016-02-21 17:00:00,42.7,130.75,30.0,522.5,0.7492,104.5,61.75,67.9,140.6
2016-02-21 18:00:00,50.1,130.25,28.5,519.0,0.7492,100.5,44.75,78.2,156.5
2016-02-21 19:00:00,58.9,122.0,30.0,549.0,0.7492,104.5,40.5,75.4,164.5
2016-02-21 20:00:00,54.1,114.25,29.0,538.0,0.7492,88.25,38.25,78.1,146.1
2016-02-21 21:00:00,44.9,113.5,26.0,526.0,0.7492,83.25,36.25,76.6,136.9
2016-02-21 22:00:00,39.8,116.0,26.0,502.0,0.7492,90.25,34.5,75.7,134.8
2016-02-21 23:00:00,39.9,112.0,26.5,484.5,0.7492,81.75,34.25,77.3,127.3
2016-02-22 00:00:00,34.5,112.0,26.5,477.0,0.7492,52.75,38.0,70.7,115.0
2016-02-22 01:00:00,26.9,113.75,25.0,462.5,0.7492,89.0,34.25,61.8,98.6
2016-02-22 02:00:00,21.9,115.25,25.5,468.0,0.7492,75.5,34.75,53.7,85.2
2016-02-22 03:00:00,18.5,112.75,25.0,464.0,0.7492,74.75,34.25,50.4,74.8
2016-02-22 04:00:00,17.8,111.25,26.0,469.0,0.7492,72.0,34.75,48.8,70.3
2016-02-22 05:00:00,17.8,112.0,25.0,469.5,0.7492,68.75,34.25,47.5,67.2
2016-02-22 06:00:00,17.6,126.5,26.5,476.0,0.7492,84.0,36.0,47.8,74.9
2016-02-22 07:00:00,22.2,137.0,28.0,497.5,0.7492,79.75,39.0,48.6,106.8
2016-02-22 08:00:00,36.9,138.75,30.0,524.0,0.7492,87.0,41.5,56.2,127.5
2016-02-22 09:00:00,31.8,163.5,34.5,589.0,0.7492,100.75,48.75,60.1,126.7
2016-02-22 10:00:00,29.1,175.25,43.0,638.5,0.7492,117.0,65.75,60.6,112.1
2016-02-22 11:00:00,28.2,177.25,46.5,653.5,0.7492,121.5,92.25,63.7,105.9
2016-02-22 12:00:00,38.8,182.5,50.0,659.5,0.7492,120.75,104.25,68.5,108.3
2016-02-22 13:00:00,33.9,182.5,50.5,654.5,0.7492,131.75,107.0,73.9,112.3
2016-02-22 14:00:00,30.3,190.25,51.0,662.5,0.7492,134.75,102.25,72.1,118.2
2016-02-22 15:00:00,26.8,186.75,51.5,660.5,0.7492,127.5,106.5,68.7,114.7
2016-02-22 16:00:00,29.8,181.75,51.0,640.0,0.7492,130.5,112.5,63.8,134.9
2016-02-22 17:00:00,32.2,187.75,49.5,619.5,0.7492,135.5,112.5,66.0,156.2
2016-02-22 18:00:00,47.1,179.0,45.5,577.5,0.7492,121.5,95.0,73.1,175.0
2016-02-22 19:00:00,58.0,159.75,42.0,564.5,0.7492,116.0,82.75,74.2,181.5
2016-02-22 20:00:00,49.0,148.0,39.0,565.0,0.7492,103.0,75.0,79.9,158.4
2016-02-22 21:00:00,49.5,128.0,36.0,551.0,0.7492,96.75,72.25,77.4,147.7
2016-02-22 22:00:00,40.6,121.25,33.5,517.0,0.7492,73.5,67.5,78.9,134.1
2016-02-22 23:00:00,37.1,117.0,28.0,488.0,0.7492,61.0,49.0,70.9,133.6
2016-02-23 00:00:00,36.4,114.25,26.5,495.5,0.7492,47.75,41.0,66.8,114.3
2016-02-23 01:00:00,27.2,117.75,28.5,500.0,0.7492,67.5,39.5,63.8,98.4
2016-02-23 02:00:00,21.2,116.0,28.5,497.0,0.7492,57.5,39.25,56.7,84.0
2016-02-23 03:00:00,18.1,115.25,27.0,489.5,0.7492,54.75,45.75,55.6,77.2
2016-02-23 04:00:00,18.0,114.0,27.5,487.0,0.7492,55.25,44.25,53.1,74.0
2016-02-23 05:00:00,17.3,116.0,27.5,495.5,0.7492,59.75,39.5,51.6,69.7
2016-02-23 06:00:00,18.4,128.75,28.5,469.5,0.7492,73.25,40.75,50.9,85.1
2016-02-23 07:00:00,21.7,141.0,29.5,504.5,0.7492,84.25,43.0,52.4,108.1
2016-02-23 08:00:00,32.9,140.75,29.0,544.5,0.7492,88.5,43.5,55.6,134.8
2016-02-23 09:00:00,30.7,165.0,33.0,602.5,0.7492,92.75,48.75,61.2,126.8
2016-02-23 10:00:00,30.0,173.0,40.5,644.0,0.7492,112.25,65.0,59.8,116.7
2016-02-23 11:00:00,30.8,180.75,47.0,668.0,0.7492,123.25,90.75,60.3,111.9
2016-02-23 12:00:00,34.8,183.75,48.0,665.5,0.7492,122.25,105.75,65.7,115.9
2016-02-23 13:00:00,30.6,184.25,51.5,666.0,0.7492,124.75,110.75,68.3,120.4
2016-02-23 14:00:00,27.4,187.0,51.5,655.5,0.7492,122.5,104.25,65.6,113.6
2016-02-23 15:00:00,29.1,185.0,53.5,669.5,0.7492,129.25,110.5,68.7,106.9
2016-02-23 16:00:00,24.1,190.0,54.0,665.0,0.7492,136.0,112.0,72.3,119.3
2016-02-23 17:00:00,26.9,181.25,54.5,625.5,0.7492,133.0,111.75,68.0,147.8
2016-02-23 18:00:00,38.7,174.5,46.5,586.5,0.7492,117.0,91.75,73.5,168.9
2016-02-23 19:00:00,50.5,161.25,43.0,556.0,0.7492,103.5,78.25,79.1,170.8
2016-02-23 20:00:00,46.9,149.5,39.5,567.0,0.7492,87.75,74.0,76.5,150.6
2016-02-23 21:00:00,46.9,130.5,34.5,509.0,0.7492,73.25,73.0,78.6,142.3
2016-02-23 22:00:00,43.5,123.25,30.5,526.5,0.7492,65.75,68.0,77.9,135.8
2016-02-23 23:00:00,41.5,117.25,26.5,508.5,0.7492,61.5,41.5,70.7,129.8
