timestamp,Fox_lodging_Stephen,Fox_education_Virginia,Fox_lodging_Stephan,Fox_office_Israel,Fox_education_Lilly,Fox_education_Kris,Fox_lodging_Warren,Fox_office_Clayton,Fox_office_Demetrius,Hog_education_Hallie,Hog_education_Wayne,Hog_office_Mari,Hog_lodging_Shanti,Hog_education_Jordan,Hog_office_Lavon,Hog_office_Almeda,Hog_lodging_Shonda,Hog_lodging_Mauricio
2016-02-07 10:00:00,84.32,2.7,26.05,97.72,192.16,60.2,23.4,32.06,86.89,64.263,129.487,46.631,265.596,116.382,19.954,36.496,121.0,166.0
2016-02-07 11:00:00,92.43,2.72,26.34,98.01,189.1,54.47,25.55,33.64,104.22,65.34100000000001,128.692,45.316,283.96,117.771,19.187,36.919,139.0,179.0
2016-02-07 12:00:00,93.9,1.96,27.72,97.55,176.46,58.73,35.95,51.5,62.74,65.633,131.79,43.74100000000001,308.774,122.516,21.496,35.18,151.0,198.0
2016-02-07 13:00:00,108.02,2.51,26.6,99.56,178.77,72.54,35.33,54.27,85.5,65.5,128.957,44.31,318.212,123.328,19.215,35.584,130.0,200.0
2016-02-07 14:00:00,97.76,2.66,32.48,99.34,174.1,76.12,32.05,68.27,55.21,66.058,134.02100000000002,43.838,317.869,123.171,19.272,34.938,133.0,199.0
2016-02-07 15:00:00,104.26,2.19,27.15,98.51,171.67,103.93,42.87,72.06,78.2,67.618,136.232,43.43899999999999,302.913,121.392,19.212,35.73,133.0,192.0
2016-02-07 16:00:00,102.59,3.08,25.64,100.95,171.7,89.05,39.78,68.87,48.39,68.223,138.701,45.58600000000001,299.7920000000001,120.91,19.254,36.249,149.0,196.0
2016-02-07 17:00:00,102.06,3.34,32.39,100.5,171.75,86.0,34.57,77.48,75.1,67.179,134.306,45.01,351.973,119.365,19.664,35.185,134.0,200.0
2016-02-07 18:00:00,93.6,3.19,38.27,105.93,175.36,88.46,38.3,71.83,75.81,68.991,137.172,47.37600000000001,346.227,116.729,19.675,37.424,131.0,206.0
2016-02-07 19:00:00,106.65,3.69,31.61,109.41,179.59,85.34,34.88,76.75,87.39,66.113,140.17,34.42,327.427,107.286,20.718000000000004,41.474,126.0,211.0
2016-02-07 20:00:00,100.67,3.35,34.36,106.64,176.35,71.21,36.01,71.13,91.28,66.27199999999999,138.915,33.325,337.122,107.101,21.26,41.349,123.0,203.0
2016-02-07 21:00:00,104.15,2.7,32.43,105.3,178.12,68.43,39.62,54.11,96.97,66.26100000000001,136.159,33.211,302.671,96.842,21.947,42.06,122.0,197.0
2016-02-07 22:00:00,112.32,3.33,34.05,105.27,180.77,44.31,41.08,49.69,124.85,65.691,138.736,33.104,308.5,94.826,24.347,40.805,113.0,189.0
2016-02-07 23:00:00,120.99,3.28,31.01,104.91,176.26,31.06,36.88,38.2,103.07,64.455,135.295,33.455,303.692,94.535,21.526,41.995,129.0,192.0
2016-02-08 00:00:00,103.84,2.42,32.64,104.17,175.95,30.25,37.25,26.28,105.91,64.194,132.128,33.298,288.378,76.12,21.09800000000001,41.769,144.0,187.0
2016-02-08 01:00:00,99.1,2.72,32.84,103.09,173.74,29.93,32.26,25.38,108.52,64.012,135.46,33.722,250.506,68.57,21.152,41.935,123.0,175.0
2016-02-08 02:00:00,83.59,2.66,30.59,106.29,175.49,29.17,30.98,24.62,113.4,64.76100000000001,135.53799999999998,33.366,234.176,67.188,20.975,41.272,99.0,167.0
2016-02-08 03:00:00,78.35,2.71,29.75,91.84,177.78,30.31,31.23,24.33,114.94,63.794,129.61700000000002,33.128,238.489,62.629,20.766,41.595,90.0,161.0
2016-02-08 04:00:00,77.32,36.05,29.27,96.63,178.6,29.24,29.78,24.3,180.42,64.202,132.213,33.011,231.867,59.765,20.797,41.11,85.0,157.0
2016-02-08 05:00:00,76.33,55.46,28.87,96.58,182.25,29.64,29.34,32.94,196.46,63.974,133.235,35.115,222.77,59.847,20.809,42.201,84.0,146.0
2016-02-08 06:00:00,76.54,47.91,27.86,112.61,190.08,47.59,28.03,40.17,193.32,64.517,137.216,42.68899999999999,224.80900000000003,63.426,21.248,64.373,90.0,152.0
2016-02-08 07:00:00,75.85,38.76,28.35,125.22,189.38,63.99,30.56,43.91,192.54,65.507,162.884,52.846,261.16900000000004,81.771,21.963,72.317,91.0,170.0
2016-02-08 08:00:00,75.65,41.68,27.77,143.79,239.17,68.16,27.73,54.06,193.01,66.22800000000001,173.13099999999997,60.003,286.777,111.616,22.012,93.939,111.0,186.0
2016-02-08 09:00:00,80.02,38.01,27.75,156.84,272.89,75.92,27.35,60.62,198.22,69.21300000000001,185.117,62.413,294.846,114.927,20.557,93.355,124.0,199.0
2016-02-08 10:00:00,93.35,24.76,28.97,173.5,265.49,77.23,32.29,66.68,156.62,77.48899999999998,209.224,67.275,311.959,134.215,20.317,92.916,120.0,197.0
2016-02-08 11:00:00,82.09,25.92,30.18,169.94,224.39,78.17,32.1,87.92,166.95,81.09100000000002,222.418,70.169,314.841,144.279,19.474,105.921,113.0,196.0
2016-02-08 12:00:00,96.43,26.03,34.52,176.46,237.75,77.93,31.52,88.82,141.21,81.069,218.754,68.316,309.79,147.97,19.458,98.777,121.0,217.0
2016-02-08 13:00:00,101.1,24.12,35.89,172.35,236.67,110.57,33.74,100.38,138.7,80.875,217.649,70.086,316.827,149.468,19.077,91.375,119.0,219.0
2016-02-08 14:00:00,98.84,20.52,37.13,191.23,253.49,79.66,38.15,93.77,138.54,82.889,220.236,68.605,309.648,154.612,19.401,86.44200000000002,137.0,223.0
2016-02-08 15:00:00,108.59,24.34,35.52,180.98,269.6,122.57,36.47,105.38,135.67,83.415,229.874,67.797,291.731,156.167,19.299,83.915,139.0,214.0
2016-02-08 16:00:00,108.63,24.62,34.04,184.13,254.59,118.01,34.97,94.89,130.53,82.686,218.656,62.898,305.291,154.235,19.222,82.473,138.0,221.0
2016-02-08 17:00:00,101.75,22.14,29.26,176.33,241.41,97.57,39.79,102.13,116.84,77.516,211.563,57.795,328.6330000000001,143.89600000000004,21.648000000000003,78.42699999999998,140.0,222.0
2016-02-08 18:00:00,107.61,23.13,30.18,151.51,219.02,77.59,39.49,99.29,122.14,73.40899999999998,203.193,47.67100000000001,331.411,139.299,19.45,74.581,139.0,226.0
2016-02-08 19:00:00,102.27,24.31,28.7,153.0,196.94,76.03,41.43,91.6,84.89,71.204,173.391,46.07100000000001,335.474,133.906,20.412,77.093,147.0,226.0
2016-02-08 20:00:00,105.84,28.3,29.49,148.15,187.3,73.19,39.83,86.09,88.32,68.465,165.458,44.585,338.936,127.559,21.067,75.194,144.0,228.0
2016-02-08 21:00:00,117.88,29.76,33.53,136.74,185.77,69.9,37.72,86.0,89.04,66.685,151.939,43.904,328.528,124.631,21.835,57.522,143.0,209.0
2016-02-08 22:00:00,126.74,24.07,33.32,129.02,177.75,49.26,38.53,77.4,96.01,65.654,145.309,42.657,312.745,121.562,21.804,55.707,128.0,205.0
2016-02-08 23:00:00,123.8,9.72,34.0,122.91,172.23,33.27,38.47,65.39,97.04,64.347,149.072,30.001,305.986,117.566,21.637,55.81,136.0,197.0
2016-02-09 00:00:00,110.88,5.7,29.75,123.97,167.02,30.63,38.09,42.75,128.81,63.34,147.623,28.088,296.186,79.566,20.721,55.682,145.0,192.0
2016-02-09 01:00:00,94.19,4.88,28.83,126.05,174.32,30.64,44.37,43.02,134.03,64.137,147.481,28.305,274.29900000000004,67.702,20.613000000000003,51.135,108.0,176.0
2016-02-09 02:00:00,91.58,3.39,27.94,120.29,182.28,29.84,31.13,45.46,103.57,63.9,142.654,28.415,256.621,67.488,20.969,43.12,97.0,168.0
2016-02-09 03:00:00,98.29,3.08,27.35,108.48,185.92,35.31,31.66,33.81,132.05,63.146,135.636,28.475,239.912,62.475,22.647,42.598,92.0,161.0
2016-02-09 04:00:00,92.05,21.76,26.99,107.31,179.53,30.06,29.9,32.86,122.21,63.111,136.14700000000002,28.415,241.742,60.13800000000001,20.536,42.777,88.0,157.0
2016-02-09 05:00:00,83.61,33.7,25.55,108.44,186.06,30.66,29.74,41.87,155.5,63.496,137.75,30.456,221.508,59.983,20.585,42.932,88.0,148.0
2016-02-09 06:00:00,79.69,25.52,26.92,118.62,197.6,52.53,30.26,49.07,177.96,62.923,142.643,38.886,242.893,63.339,20.503,64.317,86.0,150.0
2016-02-09 07:00:00,78.99,24.5,25.71,140.75,197.72,65.27,29.55,50.75,197.65,64.165,167.03,51.825,270.728,81.732,20.513,79.815,94.0,176.0
2016-02-09 08:00:00,77.96,28.66,26.11,165.29,237.75,71.43,29.68,62.08,166.98,64.1,184.264,56.61600000000001,295.948,112.055,19.999,91.777,99.0,184.0
2016-02-09 09:00:00,76.97,25.83,28.14,185.16,275.31,79.84,33.48,68.89,162.5,68.475,203.463,59.875,301.329,124.434,21.146,89.206,109.0,197.0
2016-02-09 10:00:00,83.6,24.44,29.01,192.46,264.46,87.55,34.0,95.46,157.93,77.14699999999998,239.113,65.512,327.914,136.509,20.643,89.978,122.0,199.0
2016-02-09 11:00:00,84.12,25.43,30.97,189.84,272.43,83.22,42.26,96.02,154.43,83.79700000000003,249.727,67.706,314.372,142.675,21.429,97.907,131.0,217.0
2016-02-09 12:00:00,88.34,25.61,31.31,184.87,275.57,105.98,32.37,106.92,178.43,83.67200000000003,254.324,66.596,325.405,147.564,21.297,94.028,124.0,217.0
2016-02-09 13:00:00,87.26,25.75,30.69,181.52,286.48,119.73,38.82,107.47,156.47,79.146,228.001,68.12,335.61800000000005,143.719,19.957,83.21700000000001,143.0,217.0
2016-02-09 14:00:00,96.25,22.65,31.11,192.26,277.65,121.48,32.12,115.15,139.71,78.498,225.295,68.947,322.373,144.35299999999995,19.461,80.939,132.0,218.0
2016-02-09 15:00:00,89.07,21.58,39.98,181.59,275.6,120.28,35.09,114.54,135.36,78.666,221.072,67.10300000000001,313.712,148.36,19.247,80.166,129.0,213.0
2016-02-09 16:00:00,92.9,23.35,31.59,184.93,259.87,116.2,38.44,112.9,128.5,78.107,218.063,61.85,327.551,154.267,19.213,79.4,143.0,212.0
2016-02-09 17:00:00,101.49,23.83,26.69,170.56,254.11,113.18,34.25,113.36,116.46,76.877,221.158,60.93,341.583,154.34799999999996,19.339,80.618,133.0,214.0
2016-02-09 18:00:00,114.22,22.92,27.79,150.13,228.92,76.72,35.04,104.6,93.84,72.321,204.216,52.482,351.341,150.308,19.562,81.699,153.0,221.0
2016-02-09 19:00:00,104.07,19.18,28.97,147.38,195.54,80.25,40.55,95.98,86.11,68.63600000000001,172.893,45.68600000000001,359.69699999999995,139.923,20.604,80.308,146.0,227.0
2016-02-09 20:00:00,103.45,14.69,29.13,139.67,184.85,82.06,35.8,96.01,86.76,67.98,158.832,45.332,356.04,130.834,23.304,80.227,152.0,221.0
2016-02-09 21:00:00,109.01,12.01,30.62,127.12,182.06,74.04,41.56,78.93,108.86,65.831,142.05700000000004,43.82899999999999,343.394,130.984,22.207,79.375,147.0,211.0
2016-02-09 22:00:00,104.64,14.74,39.64,113.22,174.1,55.16,36.91,81.65,77.22,65.03399999999999,142.767,43.857,329.857,130.041,21.89,76.777,155.0,210.0
2016-02-09 23:00:00,117.64,8.5,39.18,108.69,174.17,34.19,40.97,59.59,84.62,64.377,145.887,30.535,332.385,120.631,21.618,56.469,140.0,204.0
2016-02-10 00:00:00,104.89,5.21,34.31,107.86,172.87,31.05,48.58,30.71,121.29,64.778,145.911,28.968000000000004,321.634,84.208,20.66,55.119,132.0,196.0
2016-02-10 01:00:00,103.75,4.8,27.99,114.9,188.97,31.12,39.29,26.44,124.39,64.527,145.92600000000004,28.742,292.29,67.523,20.669,51.643,108.0,184.0
2016-02-10 02:00:00,88.99,5.63,27.02,119.76,182.15,34.04,32.64,26.89,113.74,65.206,140.529,28.816,264.672,67.462,20.555,45.742,98.0,175.0
2016-02-10 03:00:00,86.51,3.48,26.42,123.07,179.88,35.82,30.58,28.28,93.33,64.655,134.132,28.88,263.144,61.44,20.742,45.904,93.0,169.0
2016-02-10 04:00:00,85.4,20.18,26.08,114.51,179.14,31.12,30.6,24.9,100.74,64.469,134.735,29.22300000000001,253.759,59.93,20.811,45.867,90.0,165.0
2016-02-10 05:00:00,78.98,30.14,25.86,106.06,183.36,32.25,30.35,34.76,155.72,64.321,134.53799999999998,30.522,245.442,59.721,20.952,45.64100000000001,93.0,157.0
2016-02-10 06:00:00,78.39,29.2,25.42,121.36,183.41,54.06,30.92,44.35,177.3,65.66199999999999,142.293,40.557,259.529,62.947,23.006,66.044,93.0,160.0
2016-02-10 07:00:00,75.68,29.67,24.7,130.25,181.39,73.4,28.7,49.39,163.4,64.916,169.55900000000003,50.386,286.23,82.624,20.624,84.176,93.0,178.0
2016-02-10 08:00:00,74.61,31.53,25.59,147.08,226.0,83.58,29.34,58.53,192.41,64.791,183.308,58.496,311.811,108.027,20.128,86.279,105.0,184.0
2016-02-10 09:00:00,85.32,27.92,26.71,165.35,278.39,93.4,32.89,64.38,164.9,68.548,199.892,61.182,318.9120000000001,115.128,20.614,86.34,123.0,194.0
2016-02-10 10:00:00,84.93,21.21,27.69,168.07,267.23,95.58,34.5,89.28,149.28,76.50399999999998,226.093,64.91,337.1140000000001,129.106,19.905,102.018,124.0,193.0
2016-02-10 11:00:00,82.1,24.71,28.61,172.17,240.88,91.1,35.63,93.53,144.63,78.233,235.03,68.014,326.363,141.537,19.22,105.85,127.0,208.0
2016-02-10 12:00:00,84.74,25.12,28.92,173.73,259.05,99.69,37.54,101.03,142.35,80.00399999999998,255.139,69.589,333.033,153.092,19.401,100.153,132.0,215.0
2016-02-10 13:00:00,81.78,23.53,29.48,174.09,274.7,137.25,39.14,102.08,146.38,81.37,255.812,74.166,342.342,156.506,19.168,93.221,132.0,219.0
2016-02-10 14:00:00,95.87,23.48,29.46,183.5,272.47,126.77,47.76,105.58,139.57,80.05199999999998,231.497,74.067,333.616,146.689,19.427,88.749,131.0,222.0
2016-02-10 15:00:00,94.02,24.55,30.66,180.01,274.36,111.59,46.56,101.48,130.18,82.24,224.883,70.146,307.744,156.012,21.612,87.42399999999998,120.0,213.0
2016-02-10 16:00:00,100.77,24.3,28.29,171.52,265.55,108.01,41.67,112.44,126.52,80.038,224.604,66.62,322.756,155.22299999999996,19.285,86.53299999999999,125.0,219.0
2016-02-10 17:00:00,104.75,20.88,27.61,162.16,251.55,101.28,36.69,109.01,106.16,78.15100000000002,218.821,62.863,338.51,146.64700000000005,19.15,85.686,135.0,216.0
2016-02-10 18:00:00,113.71,15.41,32.06,159.65,233.21,95.88,35.52,103.14,92.93,74.991,209.828,55.794,346.08,147.4,19.377,80.14399999999998,135.0,217.0
2016-02-10 19:00:00,102.49,11.08,31.98,158.25,194.63,87.43,36.29,103.63,85.37,70.882,176.615,53.74800000000001,353.18800000000016,143.246,20.745,79.043,136.0,226.0
2016-02-10 20:00:00,115.13,8.79,31.36,151.03,189.35,74.44,41.13,98.83,82.93,70.419,165.00099999999995,51.584,349.601,140.92600000000004,21.015,76.869,153.0,219.0
2016-02-10 21:00:00,118.91,9.03,34.64,135.07,188.31,72.03,39.59,81.05,81.73,67.17699999999999,147.57,51.426,334.747,137.582,21.958,71.712,158.0,205.0
2016-02-10 22:00:00,113.37,11.03,30.41,132.82,173.19,55.39,38.11,86.38,85.92,64.798,145.463,51.085,319.568,133.299,21.873,70.921,146.0,195.0
2016-02-10 23:00:00,109.81,6.35,32.0,129.12,172.94,38.58,39.11,65.46,115.45,64.13,146.287,37.633,310.183,128.579,21.406,57.128,140.0,197.0
2016-02-11 00:00:00,104.15,4.13,29.52,129.05,172.03,32.7,35.74,36.76,122.31,64.234,144.459,36.322,322.372,84.661,23.172,55.051,122.0,186.0
2016-02-11 01:00:00,93.91,3.39,29.69,131.99,176.78,34.74,32.32,38.13,122.02,64.396,140.916,35.656,286.893,69.131,21.004,55.308,107.0,175.0
2016-02-11 02:00:00,90.7,3.43,29.51,125.8,182.41,37.69,31.4,31.97,94.17,63.903,138.83700000000002,35.712,261.392,68.13,21.165,48.528,96.0,169.0
2016-02-11 03:00:00,78.91,2.55,29.23,126.02,179.45,35.42,30.54,29.99,122.49,64.13600000000001,133.467,36.184,240.776,63.468,20.808000000000003,46.43,90.0,162.0
2016-02-11 04:00:00,76.46,16.49,27.71,127.12,178.21,32.01,30.6,29.78,135.58,63.822,135.981,35.969,259.904,60.611,20.573,45.937,88.0,156.0
2016-02-11 05:00:00,75.3,28.09,26.44,121.16,184.31,31.81,29.84,39.84,186.05,64.821,136.806,37.685,252.091,60.925,20.722,46.792,87.0,147.0
2016-02-11 06:00:00,75.77,28.99,25.18,132.93,193.96,49.32,29.71,47.87,162.93,64.71,143.658,45.801,262.603,64.569,20.872,66.866,88.0,150.0
2016-02-11 07:00:00,75.55,25.43,24.23,139.71,195.09,63.47,29.54,48.21,158.28,64.723,172.58,54.175,286.6040000000001,84.73899999999998,21.326,79.937,98.0,178.0
2016-02-11 08:00:00,74.29,27.22,24.85,158.87,219.39,69.52,29.5,58.11,162.45,65.595,163.495,59.455,312.736,112.823,20.62,89.906,111.0,186.0
2016-02-11 09:00:00,77.54,27.66,26.51,189.32,263.29,80.03,33.96,66.77,165.04,69.602,195.569,64.87100000000001,312.011,121.809,22.889,89.355,118.0,199.0
2016-02-11 10:00:00,88.16,22.73,26.72,193.77,257.29,86.19,30.51,82.54,167.5,80.046,241.046,66.35300000000001,333.09,140.866,20.638,88.44,118.0,202.0
2016-02-11 11:00:00,85.22,22.05,29.39,187.11,249.9,85.38,29.3,91.49,144.94,82.913,257.825,70.119,317.671,142.616,19.217,108.228,119.0,213.0
2016-02-11 12:00:00,91.54,24.28,32.06,175.19,254.03,87.19,34.44,104.35,138.68,81.548,252.168,70.02199999999999,328.13199999999995,150.75,19.286,97.668,138.0,216.0
2016-02-11 13:00:00,111.51,21.62,34.82,180.32,259.55,122.21,36.76,102.67,143.83,80.483,258.847,70.23899999999999,329.396,150.769,19.248,94.449,142.0,216.0
2016-02-11 14:00:00,101.38,21.15,35.85,180.19,261.18,128.89,34.08,111.29,141.12,78.571,239.283,68.497,331.55,144.972,19.357,94.126,130.0,214.0
2016-02-11 15:00:00,81.39,22.06,33.95,186.65,257.47,121.04,40.82,107.42,138.46,79.941,227.702,67.855,315.205,146.518,19.326,90.355,117.0,214.0
2016-02-11 16:00:00,105.67,22.37,34.09,176.96,259.22,114.72,34.17,117.2,129.48,78.237,226.383,62.132,324.253,149.077,19.171,88.806,138.0,216.0
2016-02-11 17:00:00,95.35,18.23,38.38,165.96,241.85,115.12,37.75,127.25,118.09,76.96300000000002,217.064,58.86600000000001,335.157,148.96,19.491,87.242,153.0,217.0
2016-02-11 18:00:00,104.56,8.08,37.09,152.24,222.03,104.0,44.18,120.46,90.5,74.307,200.449,49.794,346.506,146.033,21.329,85.085,152.0,222.0
2016-02-11 19:00:00,98.48,6.58,35.71,136.84,190.63,80.86,42.21,109.52,84.21,70.11,174.745,46.512,358.331,137.767,21.108,83.7,151.0,219.0
2016-02-11 20:00:00,98.43,7.02,31.86,127.99,186.15,74.87,36.27,110.66,83.47,67.14399999999999,168.513,45.45399999999999,347.50699999999995,135.463,20.966,81.132,151.0,216.0
2016-02-11 21:00:00,110.72,9.71,33.41,124.13,187.14,69.51,42.67,96.74,81.05,65.163,160.486,44.5,330.413,134.463,21.73,79.457,148.0,204.0
2016-02-11 22:00:00,105.55,22.32,38.35,119.26,191.26,50.54,43.22,85.88,83.68,63.942,162.374,43.743,312.99,132.878,21.871,77.581,145.0,199.0
2016-02-11 23:00:00,111.09,9.75,33.01,119.58,184.88,35.17,36.44,53.53,113.79,64.065,159.115,30.209,302.636,130.41,21.556,57.75899999999999,123.0,197.0
2016-02-12 00:00:00,109.9,3.13,32.55,121.14,177.17,30.98,39.57,28.88,118.36,63.841,147.00799999999995,28.172,301.201,86.416,20.671,56.45399999999999,113.0,190.0
2016-02-12 01:00:00,95.56,3.17,33.03,118.44,186.36,34.2,32.21,31.52,118.32,65.494,144.033,28.98,281.698,71.757,20.68,55.841,116.0,178.0
2016-02-12 02:00:00,89.2,2.48,28.66,125.18,179.31,35.37,31.97,25.74,81.72,64.44800000000001,141.637,28.499,260.343,66.844,20.748,46.235,99.0,174.0
2016-02-12 03:00:00,81.59,2.93,27.68,112.94,170.03,35.06,29.47,24.48,86.7,64.15100000000001,138.59,28.461,246.845,61.316,22.318,45.898,93.0,165.0
2016-02-12 04:00:00,79.35,27.82,29.65,109.84,169.29,30.12,30.96,24.18,99.3,64.16,139.66,28.893,239.567,58.82899999999999,21.547,46.269,91.0,161.0
2016-02-12 05:00:00,78.0,43.94,26.71,110.48,175.95,30.9,30.09,34.78,151.35,64.695,138.946,29.93,245.422,59.01600000000001,20.842,46.107,90.0,148.0
2016-02-12 06:00:00,79.05,27.19,26.16,119.29,187.0,49.16,29.64,44.14,185.78,64.896,142.185,38.813,257.86,61.944,21.11,66.226,89.0,152.0
2016-02-12 07:00:00,76.52,26.7,25.27,134.17,187.77,65.03,27.48,46.43,160.66,65.006,175.166,52.06399999999999,276.0,82.652,20.738000000000003,82.664,100.0,172.0
2016-02-12 08:00:00,78.33,31.1,27.52,150.04,215.33,74.16,26.86,56.48,159.27,65.163,215.696,59.226000000000006,301.768,110.627,20.876,85.758,101.0,189.0
2016-02-12 09:00:00,79.44,27.89,31.93,169.22,249.07,85.54,27.78,62.5,156.34,70.708,229.707,57.864,316.998,123.425,21.536,102.978,111.0,196.0
2016-02-12 10:00:00,81.84,23.0,28.93,172.23,233.07,82.62,32.85,74.55,149.34,77.21300000000002,228.807,64.83,332.975,136.409,20.13,98.359,132.0,195.0
2016-02-12 11:00:00,79.71,24.72,28.79,178.21,219.89,81.97,32.68,94.06,174.37,81.69800000000002,220.77,68.94,334.83,141.951,19.359,103.882,131.0,211.0
2016-02-12 12:00:00,87.73,25.06,30.37,172.45,232.21,81.06,34.19,91.28,138.35,80.435,218.43,66.85600000000001,337.727,151.153,21.858,108.512,133.0,219.0
2016-02-12 13:00:00,103.45,25.6,29.5,170.65,239.18,116.06,33.92,110.1,144.63,79.26,221.511,67.055,340.214,159.0,19.426,93.958,133.0,218.0
2016-02-12 14:00:00,97.58,23.7,30.44,162.04,229.61,106.74,38.34,98.13,131.34,81.40100000000002,221.941,64.227,341.56,157.709,19.548,87.811,158.0,211.0
2016-02-12 15:00:00,103.19,22.99,33.63,160.93,194.86,105.16,37.41,104.38,123.42,80.72,239.021,61.547,320.121,168.273,19.724,87.065,154.0,210.0
2016-02-12 16:00:00,105.08,22.69,33.36,147.2,223.08,100.52,39.23,101.17,115.85,81.899,219.36,58.94,319.258,173.60299999999995,19.469,85.54,145.0,213.0
2016-02-12 17:00:00,92.75,17.93,29.47,125.32,199.54,99.72,41.03,88.88,102.7,76.25,235.325,54.24100000000001,341.228,167.891,19.392,76.852,146.0,214.0
2016-02-12 18:00:00,106.05,11.68,29.65,126.49,180.64,96.37,33.09,92.54,85.82,70.437,202.711,49.777,347.681,162.821,19.542,74.45,143.0,214.0
2016-02-12 19:00:00,115.83,11.82,29.97,123.77,174.95,84.89,35.02,71.62,79.84,65.565,170.915,51.02,351.148,149.014,20.657,76.079,130.0,205.0
2016-02-12 20:00:00,102.48,11.46,30.38,124.16,172.31,77.12,38.29,77.63,79.57,65.069,160.32299999999995,50.94,325.986,145.141,21.199,75.344,130.0,197.0
2016-02-12 21:00:00,104.36,12.32,30.44,118.15,176.35,75.77,40.08,60.17,105.62,64.568,146.471,48.974,308.086,137.167,24.409,57.265,128.0,184.0
2016-02-12 22:00:00,102.09,12.51,30.1,116.22,183.28,46.59,40.38,44.56,82.49,64.515,142.85399999999996,48.757,306.4890000000001,138.41,21.971,55.50899999999999,122.0,180.0
2016-02-12 23:00:00,100.34,8.76,29.86,116.42,167.84,41.68,39.75,41.98,81.25,63.62300000000001,143.876,35.899,286.575,132.924,21.957,54.636,124.0,178.0
2016-02-13 00:00:00,93.86,8.01,28.73,115.18,179.1,38.64,36.95,27.29,108.41,63.083,140.02200000000002,35.109,280.85200000000003,87.74600000000002,20.715,55.363,135.0,177.0
2016-02-13 01:00:00,91.38,4.97,34.47,107.66,185.16,37.94,35.85,29.04,106.04,63.644,138.895,34.578,332.534,69.72,20.907,55.412,114.0,173.0
2016-02-13 02:00:00,92.1,5.01,27.13,103.3,178.22,37.37,32.85,25.57,78.52,63.747,137.861,35.03,297.131,69.339,20.883000000000006,51.08600000000001,101.0,169.0
2016-02-13 03:00:00,78.37,3.58,26.81,105.45,174.8,34.43,33.14,24.51,110.87,63.54,138.454,35.026,266.963,64.469,20.895,47.845,95.0,162.0
2016-02-13 04:00:00,76.18,2.25,26.48,103.2,164.91,30.39,33.05,24.26,124.61,63.676,135.857,34.961,237.79,62.13,20.841,48.551,90.0,157.0
2016-02-13 05:00:00,74.98,3.0,25.87,110.74,165.39,29.61,31.87,33.79,183.73,63.38800000000001,133.887,34.448,287.595,62.083,20.837,47.859,89.0,143.0
2016-02-13 06:00:00,76.0,3.1,25.78,109.96,173.6,38.62,27.94,39.72,162.57,64.421,136.834,34.269,287.904,65.828,23.023000000000003,59.04600000000001,89.0,147.0
2016-02-13 07:00:00,74.16,2.37,24.95,110.73,168.64,56.56,26.68,38.86,144.2,64.265,140.773,34.41,284.2940000000001,82.887,21.209,59.43,91.0,148.0
2016-02-13 08:00:00,72.85,2.88,24.54,107.36,168.03,65.73,25.66,35.8,140.41,62.783,143.79,40.426,252.445,104.945,20.333,56.108,96.0,153.0
2016-02-13 09:00:00,77.25,2.92,26.68,102.37,174.0,67.07,26.34,35.04,129.84,61.935,141.499,48.839,305.996,112.318,20.784,52.849,113.0,164.0
2016-02-13 10:00:00,75.29,3.51,27.4,105.22,172.24,68.89,34.5,48.56,116.32,62.692,139.495,48.92,359.891,131.089,20.075,52.897,135.0,163.0
2016-02-13 11:00:00,94.45,2.73,26.89,108.58,164.4,67.49,33.49,71.24,103.83,62.867,146.101,47.16,348.767,141.859,19.705,52.602,135.0,181.0
2016-02-13 12:00:00,103.03,3.15,26.29,109.14,163.73,72.6,32.07,68.6,100.57,63.74800000000001,144.24,45.942,326.129,146.61,19.7,52.61,130.0,193.0
2016-02-13 13:00:00,103.02,2.65,28.1,110.02,162.27,109.21,33.96,81.09,99.07,64.807,142.493,45.484,314.496,153.861,19.518,52.133,151.0,199.0
